Date,Open,High,Low,Close,Adj_Close,Volume,Ticker
2020-11-12,63.889999,65.199997,61.841999,63.380001,63.380001,3783000,CHWY
2020-11-13,64.400002,64.782997,62.220001,62.990002,62.990002,3382500,CHWY
2020-11-16,61.599998,65.099998,61.001999,64.330002,64.330002,2744900,CHWY
2020-11-17,64.660004,64.919998,63.18,64.379997,64.379997,2178400,CHWY
2020-11-18,64.199997,66.980003,64.099998,66.400002,66.400002,2912400,CHWY
2020-11-19,66.949997,68.5,65.910004,66.720001,66.720001,2918300,CHWY
2020-11-20,66.949997,69.720001,66.650002,68.709999,68.709999,2487800,CHWY
2020-11-23,69.019997,69.900002,67.160004,69.269997,69.269997,2262000,CHWY
2020-11-24,68.949997,69.040001,66.769997,67.25,67.25,2897400,CHWY
2020-11-25,68.040001,69.720001,67.146004,69.339996,69.339996,3074400,CHWY
2020-11-27,70.099998,74.470001,69.75,74.25,74.25,3207700,CHWY
2020-11-30,74.580002,77.949997,72.599998,77.580002,77.580002,8927100,CHWY
2020-12-01,78.349998,78.497002,74.309998,75.339996,75.339996,3226000,CHWY
2020-12-02,74.25,74.25,70.510002,71.230003,71.230003,4647500,CHWY
2020-12-03,72.290001,73.540001,70.919998,72.68,72.68,3894900,CHWY
2020-12-04,72.699997,75.153,72.529999,74.940002,74.940002,3103400,CHWY
2020-12-07,75.699997,77.831001,74.160004,74.779999,74.779999,4094800,CHWY
2020-12-08,75.599998,79.779999,74.800003,79.150002,79.150002,10901300,CHWY
2020-12-09,78.0,82.489998,74.349998,75.57,75.57,13685300,CHWY
2020-12-10,75.860001,79.349998,75.599998,78.07,78.07,3420400,CHWY
2020-12-11,79.110001,85.360001,78.760002,85.110001,85.110001,8780700,CHWY
2020-12-14,84.290001,85.949997,82.059998,82.809998,82.809998,4446200,CHWY
2020-12-15,83.0,91.370003,82.699997,91.129997,91.129997,7005400,CHWY
2020-12-16,90.800003,94.559998,90.559998,94.120003,94.120003,5029400,CHWY
2020-12-17,96.190002,101.040001,96.059998,100.18,100.18,7833100,CHWY
2020-12-18,101.870003,102.709999,98.599998,100.129997,100.129997,6085800,CHWY
2020-12-21,100.400002,109.040001,100.161003,107.489998,107.489998,7171600,CHWY
2020-12-22,108.339996,109.730003,102.589996,106.690002,106.690002,4314900,CHWY
2020-12-23,106.779999,107.157997,100.82,102.080002,102.080002,3805400,CHWY
2020-12-24,102.970001,106.5,102.660004,104.010002,104.010002,1607400,CHWY
2020-12-28,104.629997,105.0,92.389999,92.610001,92.610001,7315700,CHWY
2020-12-29,93.0,95.989998,89.519997,90.919998,90.919998,5375100,CHWY
2020-12-30,92.300003,94.540001,90.389999,92.339996,92.339996,4185100,CHWY
2020-12-31,92.040001,92.400002,88.230003,89.889999,89.889999,3601900,CHWY
2021-01-04,90.790001,91.440002,86.5,88.900002,88.900002,2991200,CHWY
2021-01-05,88.260002,95.400002,88.004997,95.290001,95.290001,4597000,CHWY
2021-01-06,90.910004,96.206001,90.583,94.019997,94.019997,2919900,CHWY
2021-01-07,95.709999,99.379997,94.919998,97.980003,97.980003,2806400,CHWY
2021-01-08,99.949997,100.5,95.830002,96.870003,96.870003,2629800,CHWY
2021-01-11,95.290001,98.735001,93.779999,97.150002,97.150002,1809900,CHWY
2021-01-12,98.0,104.550003,97.720001,104.150002,104.150002,3991200,CHWY
2021-01-13,105.5,114.239998,105.010002,112.459999,112.459999,6112700,CHWY
2021-01-14,112.5,115.274002,110.370003,114.629997,114.629997,3404600,CHWY
2021-01-15,113.120003,113.769997,107.330002,108.110001,108.110001,3102700,CHWY
2021-01-19,104.019997,108.940002,104.0,107.32,107.32,2846100,CHWY
2021-01-20,108.480003,110.699997,103.790001,104.389999,104.389999,2044100,CHWY
2021-01-21,104.989998,107.339996,103.339996,105.099998,105.099998,1746800,CHWY
2021-01-22,106.0,106.75,101.602997,105.080002,105.080002,2498400,CHWY
2021-01-25,106.980003,111.510002,102.339996,102.489998,102.489998,3064800,CHWY
2021-01-26,102.5,105.480003,101.599998,102.290001,102.290001,2578400,CHWY
2021-01-27,100.400002,112.529999,97.800003,103.989998,103.989998,6983300,CHWY
2021-01-28,106.129997,107.040001,100.480003,103.949997,103.949997,2767300,CHWY
2021-01-29,104.0,106.290001,98.660004,101.82,101.82,3103900,CHWY
2021-02-01,102.360001,104.953003,99.199997,101.440002,101.440002,2840300,CHWY
2021-02-02,103.0,104.199997,98.0,101.760002,101.760002,2695600,CHWY
2021-02-03,102.699997,107.389999,100.300003,103.709999,103.709999,3421000,CHWY
2021-02-04,106.0,107.796997,103.120003,106.830002,106.830002,2101100,CHWY
2021-02-05,107.0,110.839996,105.830002,110.699997,110.699997,2074900,CHWY
2021-02-08,111.5,112.529999,107.5,107.760002,107.760002,2423800,CHWY
2021-02-09,107.760002,111.110001,107.720001,109.75,109.75,1369600,CHWY
2021-02-10,111.0,111.650002,105.760002,107.089996,107.089996,1557200,CHWY
2021-02-11,108.0,111.029999,107.129997,108.940002,108.940002,1461800,CHWY
2021-02-12,109.889999,119.629997,108.610001,118.690002,118.690002,4341000,CHWY
2021-02-16,116.25,120.0,112.800003,114.739998,114.739998,2144600,CHWY
2021-02-17,114.5,114.839996,107.029999,110.489998,110.489998,2558400,CHWY
2021-02-18,109.75,111.325996,107.599998,110.290001,110.290001,1680300,CHWY
2021-02-19,112.580002,116.349998,111.544998,113.949997,113.949997,1787600,CHWY
2021-02-22,110.550003,112.279999,107.419998,108.68,108.68,2450100,CHWY
2021-02-23,103.080002,109.82,95.349998,109.779999,109.779999,4165300,CHWY
2021-02-24,106.809998,109.779999,102.860001,105.230003,105.230003,2998400,CHWY
2021-02-25,105.209999,109.360001,100.510002,101.550003,101.550003,2689700,CHWY
2021-02-26,101.510002,104.274002,98.559998,101.559998,101.559998,2754100,CHWY
2021-03-01,104.300003,105.150002,101.5,104.800003,104.800003,1832500,CHWY
2021-03-02,105.5,105.980003,98.089996,98.860001,98.860001,2668900,CHWY
2021-03-03,98.279999,99.480003,88.904999,91.57,91.57,4892300,CHWY
2021-03-04,90.510002,92.870003,85.0,87.650002,87.650002,4171400,CHWY
2021-03-05,88.0,88.349998,75.139999,82.870003,82.870003,5812800,CHWY
2021-03-08,82.080002,84.709999,76.0,76.330002,76.330002,3610800,CHWY
2021-03-09,80.32,81.900002,77.919998,80.43,80.43,3815100,CHWY
2021-03-10,81.989998,83.0,78.870003,80.589996,80.589996,2769600,CHWY
2021-03-11,84.360001,87.599998,81.800003,87.269997,87.269997,3084600,CHWY
2021-03-12,84.0,85.949997,82.010002,85.599998,85.599998,1949900,CHWY
2021-03-15,86.150002,86.660004,83.985001,86.550003,86.550003,1520500,CHWY
2021-03-16,87.0,88.099998,80.910004,82.290001,82.290001,2417700,CHWY
2021-03-17,80.199997,83.199997,79.589996,81.519997,81.519997,2731000,CHWY
2021-03-18,81.410004,81.639999,76.939003,77.510002,77.510002,2856000,CHWY
2021-03-19,78.5,82.559998,78.349998,82.529999,82.529999,3796600,CHWY
2021-03-22,85.5,86.989998,83.407997,85.879997,85.879997,4108200,CHWY
2021-03-23,84.330002,87.720001,83.949997,84.690002,84.690002,3453500,CHWY
2021-03-24,83.57,84.25,78.459999,79.0,79.0,4795400,CHWY
2021-03-25,77.589996,80.639999,76.237999,79.040001,79.040001,3188300,CHWY
2021-03-26,79.43,80.839996,76.633003,78.660004,78.660004,2925300,CHWY
2021-03-29,79.339996,80.418999,76.759003,78.849998,78.849998,2954900,CHWY
2021-03-30,77.18,81.669998,76.599998,80.379997,80.379997,7157000,CHWY
2021-03-31,92.0,92.519997,84.709999,84.709999,84.709999,22419900,CHWY
2021-04-01,86.43,87.269997,81.650002,82.709999,82.709999,6199100,CHWY
2021-04-05,82.919998,83.417,78.860001,80.849998,80.849998,5152300,CHWY
2021-04-06,81.239998,83.489998,80.959999,82.550003,82.550003,3073600,CHWY
2021-04-07,82.349998,83.120003,81.059998,81.849998,81.849998,2369400,CHWY
2021-04-08,82.82,83.199997,80.709999,81.82,81.82,2914200,CHWY
2021-04-09,81.32,84.919998,80.480003,84.099998,84.099998,4599400,CHWY
2021-04-12,83.5,86.290001,82.550003,84.040001,84.040001,3692500,CHWY
2021-04-13,82.800003,87.730003,82.57,87.379997,87.379997,5822900,CHWY
2021-04-14,87.699997,87.849998,84.620003,85.559998,85.559998,3776500,CHWY
2021-04-15,86.279999,87.830002,85.418999,86.599998,86.599998,2398300,CHWY
2021-04-16,86.730003,86.949997,82.550003,84.150002,84.150002,5419900,CHWY
2021-04-19,83.82,84.239998,78.93,78.980003,78.980003,4472500,CHWY
2021-04-20,80.0,80.300003,76.099998,77.0,77.0,4017800,CHWY
2021-04-21,76.620003,80.349998,76.050003,80.239998,80.239998,4927100,CHWY
2021-04-22,80.209999,82.550003,79.57,79.599998,79.599998,2616800,CHWY
2021-04-23,80.260002,80.709999,78.470001,80.589996,80.589996,2935700,CHWY
2021-04-26,80.959999,82.790001,79.879997,82.620003,82.620003,2220100,CHWY
2021-04-27,83.5,84.360001,82.5,82.68,82.68,1611700,CHWY
2021-04-28,82.5,83.061996,80.879997,81.889999,81.889999,1586200,CHWY
2021-04-29,81.370003,82.216003,79.910004,81.449997,81.449997,2896900,CHWY
2021-04-30,81.120003,81.959999,79.370003,79.720001,79.720001,3155700,CHWY
2021-05-03,80.230003,81.43,79.260002,80.650002,80.650002,3946900,CHWY
2021-05-04,79.730003,79.900002,75.699997,77.339996,77.339996,3476300,CHWY
2021-05-05,77.519997,78.959999,74.080002,74.43,74.43,3356900,CHWY
2021-05-06,73.150002,73.75,70.120003,71.510002,71.510002,4287100,CHWY
2021-05-07,73.32,74.400002,70.169998,71.0,71.0,3290400,CHWY
2021-05-10,70.300003,70.459999,67.410004,67.830002,67.830002,4063400,CHWY
2021-05-11,66.730003,71.779999,65.75,71.419998,71.419998,4227900,CHWY
2021-05-12,69.400002,70.459999,67.220001,68.0,68.0,3511800,CHWY
2021-05-13,68.169998,68.68,64.080002,65.68,65.68,3938300,CHWY
2021-05-14,66.160004,68.980003,65.830002,67.75,67.75,3047000,CHWY
2021-05-17,68.050003,70.400002,67.089996,70.209999,70.209999,3150700,CHWY
2021-05-18,70.830002,72.410004,70.120003,70.419998,70.419998,3002200,CHWY
2021-05-19,69.019997,71.220001,68.050003,70.589996,70.589996,1880800,CHWY
2021-05-20,71.239998,71.589996,69.589996,69.599998,69.599998,3566500,CHWY
2021-05-21,69.279999,70.040001,67.68,67.760002,67.760002,3879000,CHWY
2021-05-24,68.550003,72.779999,67.900002,71.709999,71.709999,3286500,CHWY
2021-05-25,72.089996,73.849998,72.089996,72.93,72.93,3053500,CHWY
2021-05-26,73.830002,76.099998,73.400002,73.959999,73.959999,3478000,CHWY
2021-05-27,73.760002,75.75,73.07,75.279999,75.279999,2425000,CHWY
2021-05-28,75.269997,75.860001,73.300003,73.620003,73.620003,2108100,CHWY
2021-06-01,74.730003,74.860001,73.07,73.529999,73.529999,1835300,CHWY
2021-06-02,73.230003,78.0,72.460999,77.519997,77.519997,4532900,CHWY
2021-06-03,76.239998,77.370003,73.910004,75.129997,75.129997,4049100,CHWY
2021-06-04,75.709999,77.227997,75.209999,75.209999,75.209999,2392700,CHWY
2021-06-07,75.612,79.0,74.989998,78.559998,78.559998,3370800,CHWY
2021-06-08,79.099998,79.867996,77.529999,79.470001,79.470001,3204000,CHWY
2021-06-09,80.410004,80.980003,77.519997,77.769997,77.769997,2782400,CHWY
2021-06-10,78.190002,80.348,77.620003,79.349998,79.349998,9820900,CHWY
2021-06-11,76.910004,78.510002,74.580002,74.739998,74.739998,11398500,CHWY
2021-06-14,74.260002,75.550003,73.650002,75.07,75.07,5310900,CHWY
